3331,Egypt -- History -- 332-30 B.C. -- Fiction
3332,"Cleopatra, Queen of Egypt, -30 B.C. -- Fiction"
3333,Sick -- Juvenile fiction
3334,Five Little Peppers (Fictitious characters) -- Juvenile fiction
3335,Mothers -- Juvenile fiction
3336,Fatherless families -- Juvenile fiction
3337,Children -- Conduct of life -- Juvenile fiction
3338,Bad Nauheim (Germany) -- Fiction
3339,"Hessen (Hesse, Germany : Province) -- Fiction"
3340,Christian Science -- Fiction
3341,"May, Karl Friedrich, 1842-1912"
3342,"Authors, German -- 19th century -- Biography"
3343,"Tell, Wilhelm -- Drama"
3344,New England -- Social life and customs -- Juvenile fiction
3345,Winter -- Juvenile fiction
3346,Children's accidents -- Juvenile fiction
3347,Boston (Mass.) -- History -- 19th century -- Fiction
3348,New England -- History -- 19th century -- Fiction
3349,Automobiles -- Juvenile fiction
3350,Girls -- Societies and clubs -- Juvenile fiction
3351,English essays -- 18th century
3352,Political prisoners -- Czech Republic -- Biography
3353,"Authors, Italian -- 19th century -- Biography"
3354,Milan (Italy) -- History -- 1535-1859 -- Sources
3355,Carbonari -- History -- Sources
3356,"Pellico, Silvio, 1789-1854 -- Imprisonment"
3357,"Spilberk (Brno, Czech Republic : Castle)"
3358,Political prisoners -- Italy -- Biography
3359,Gold mines and mining -- California -- Juvenile fiction
3360,Stanislaus River (Calif.) -- Juvenile fiction
3361,Fantasy games -- Juvenile fiction
3362,Qur'an
3363,"California, Southern -- Fiction"
3364,"Indians, Treatment of -- Fiction"
3365,Clothing trade -- Fiction
3366,Millionaires -- Fiction
3367,Assimilation (Sociology) -- Fiction
3368,"Lower East Side (New York, N.Y.) -- Fiction"
3369,Jews -- Russia -- Fiction
3370,Jewish men -- Fiction
3371,Jews -- New York (State) -- New York -- Fiction
3372,"Lee, Robert E. (Robert Edward), 1807-1870 -- Fiction"
3373,"Virginia -- History -- Colonial period, ca. 1600-1775 -- Fiction"
3374,Friendship
3375,Old age
3376,Tammany Hall
3377,"Plunkitt, George Washington, 1842-1924"
3378,Latin letters -- Translations into English
3379,"Authors, Latin -- Rome -- Correspondence"
3380,"Pliny, the Younger -- Correspondence"
3381,Lawyers -- Rome -- Correspondence
3382,"Authors, Latin -- Correspondence"
3383,Statesmen -- Rome -- Correspondence
3384,"Cicero, Marcus Tullius -- Correspondence"
3385,Dublin (Ireland) -- Fiction
3386,Washington (D.C.) -- Fiction
3387,Legislators -- Fiction
3388,Irish poetry
3389,Human-animal relationships -- Fiction
3390,Dog owners -- Fiction
3391,Canada -- Fiction
3392,Soldiers -- Poetry
3393,London (England) -- History -- 18th century
3394,Castles -- Juvenile fiction
3395,Death -- Juvenile fiction
3396,Courtship -- Juvenile fiction
3397,Water spirits -- Fiction
3398,German fiction -- Translations into English
3399,"Germany -- History -- Reformation and Counter-Reformation, 1517-1618 -- Fiction"
3400,"Spain -- History -- Conquest of Tunis, 1535 -- Fiction"
3401,Tales -- Germany
3402,Rites and ceremonies
3403,Myth
3404,"Archer, Isabel (Fictitious character) -- Fiction"
3405,Canada -- History -- 1763-
3406,Indians of South America -- Brazil -- Folklore
3407,Stock exchanges -- France -- Paris -- History -- 19th century
3408,Cholera -- France -- Paris -- History -- 19th century
3409,Journalism -- France -- History -- 19th century
3410,"Thackeray, William Makepeace, 1811-1863 -- Travel -- Belgium"
3411,Belgium -- Description and travel
3412,Early memories -- Fiction
3413,"Great Britain -- History -- Edward III, 1327-1377 -- Fiction"
3414,"Rome -- History -- Empire, 30 B.C.-284 A.D."
3415,Jews -- Biography
3416,"Jews -- History -- Rebellion, 66-73"
3417,Jewish historians -- Biography
3418,"Josephus, Flavius"
3419,Jews -- Antiquities
3420,Jews -- History
3421,Judaism -- Apologetic works
3422,Blessing and cursing -- Fiction
3423,Dartmoor (England) -- Fiction
3424,"Church history -- Primitive and early church, ca. 30-600 -- Fiction"
3425,"Rome -- History -- Nero, 54-68 -- Fiction"
3426,"Drake, Francis, approximately 1540-1596 -- Travel -- West Indies"
3427,West Indies -- Discovery and exploration -- Early works to 1800
3428,America -- Discovery and exploration -- British -- Early works to 1800
3429,Zimbabwe -- Fiction
3430,"Exodus, The -- Fiction"
3431,Jews -- History -- To 70 A.D. -- Fiction
3432,Schoolgirls -- Fiction
3433,Merchant mariners -- Fiction
3434,"Great Britain -- History -- Regency, 1800-1837 -- Fiction"
3435,Chivalry -- Fiction
3436,Queens -- Great Britain -- Fiction
3437,"Great Britain -- History -- Tudors, 1485-1603 -- Fiction"
3438,Windsor Castle -- Fiction
3439,"Anne Boleyn, Queen, consort of Henry VIII, King of England, 1507-1536 -- Fiction"
3440,"Great Britain -- History -- Henry VIII, 1509-1547 -- Fiction"
3441,"Washington Square (New York, N.Y.) -- Fiction"
3442,Variation (Biology)
3443,Domestic animals
3444,"Plants, Cultivated"
3445,Indians
3446,Archaeology
3447,Prehistoric peoples
3448,War correspondents -- Sudan -- Fiction
3449,Mason bees
3450,"Herod I, King of Judea, 73 B.C.-4 B.C. -- Drama"
3451,German drama -- 19th century
3452,"Mariamne, consort of Herod I, King of Judea, approximately 57 B.C.-approximately 29 B.C. -- Drama"
3453,"Dialect poetry, English -- England -- Yorkshire"
3454,Yorkshire (England) -- Poetry
3455,English language -- Dialects -- England -- Yorkshire
3456,Yorkshire (England) -- Languages -- History -- Sources
3457,English literature -- England -- Yorkshire
3458,English poetry -- England -- Yorkshire
3459,Remarried people -- Fiction
3460,Folklore -- Ireland
3461,Tales -- Ireland
3462,Fairy tales -- Ireland
3463,Missionaries -- Fiction
3464,"Short stories, Bulgarian"
3465,Equator -- Description and travel
3466,Voyages around the world
3467,"Twain, Mark, 1835-1910 -- Travel"
3468,California -- Politics and government
3469,United States -- History -- 1865-1898
3470,Frontier and pioneer life -- Southern States
3471,British Americans -- Southern States
3472,"United States -- History -- Colonial period, ca. 1600-1775"
3473,Maryland -- History
3474,Virginia -- History
3475,"Southern States -- History -- Colonial period, ca. 1600-1775"
3476,Political parties -- United States
3477,"Agriculture -- United States -- Societies, etc."
3478,United States -- Politics and government -- 1865-
3479,Inventions -- History
3480,Inventors -- United States
3481,Art -- Philosophy
3482,Art -- Censorship
3483,"World War, 1914-1918 -- Humor, caricatures, etc."
3484,Strikes and lockouts -- Drama
3485,Philanthropists -- Drama
3486,Social conflict -- Great Britain -- Drama
3487,Apes
3488,Ethnology
3489,Life (Biology)
3490,Fossils
3491,Yeast
3492,"Harvey, William, 1578-1657"
3493,Blood -- Circulation -- History
3494,Capital
3495,"Ethics, Evolutionary"
3496,"Scotland -- History -- James II, 1437-1460 -- Fiction"
3497,Europe -- History -- 18th century -- Biography
3498,"Casanova, Giacomo, 1725-1798"
3499,"Twain, Mark, 1835-1910"
3500,"Humorists, American -- 19th century -- Biography"
3501,Journalists -- United States -- Biography
3502,Horse racing -- Fiction
3503,Pamphlets
3504,Peace
3505,France -- Social life and customs -- 17th century -- Drama
3506,French drama
3507,Middle class -- France -- Drama
3508,"Butler, Samuel, 1835-1902"
3509,Germanic peoples -- Early works to 1800
3510,Women agricultural laborers -- Fiction
3511,Villages -- France -- Fiction
3512,"Folk songs, English -- United States"
3513,Popular music -- 1961-1970
3514,Wild flowers -- North America
3515,United States -- History -- 1817-1825
3516,United States -- History -- 1801-1809
3517,United States -- History -- 1809-1817
3518,"Dumas, Alexandre, 1802-1870. Vicomte de Bragelonne"
3519,Lady of the Lake (Legendary character) -- Romances
3520,Athens (Greece) -- Social life and customs -- Drama
3521,Imaginary societies -- Drama
3522,"Gods, Greek -- Drama"
3523,Birds -- Drama
3524,"Northwest, Old -- History"
3525,Ohio River Valley -- History
3526,Women -- Employment -- Fiction
3527,Women -- Periodicals
3528,"MacIver, Henry Ronald"
3529,"Walker, William, 1824-1860"
3530,Soldiers of fortune
3531,"Harden-Hickey, James Aloysius, 1854-1898"
3532,"McGiffin, Philo Norton, 1863-1897"
3533,"Churchill, Winston, 1874-1965"
3534,"Great Britain -- History -- Charles I, 1625-1649 -- Fiction"
3535,Animals -- Biography
3536,"United States -- History -- Confederation, 1783-1789"
3537,West (U.S.) -- History
3538,Antislavery movements -- United States
3539,Confederate States of America -- History
3540,Railroads -- United States -- History
3541,Industries -- United States -- History
3542,Big business -- United States -- History
3543,Labor unions -- United States -- History
3544,United States -- Politics and government -- 1885-1889
3545,"Cleveland, Grover, 1837-1908"
3546,United States -- Politics and government -- 1893-1897
3547,America
3548,Latin America -- History
3549,"Delaware -- History -- Colonial period, ca. 1600-1775"
3550,"New Jersey -- History -- Colonial period, ca. 1600-1775"
3551,"Pennsylvania -- History -- Colonial period, ca. 1600-1775"
3552,Lady's maids -- Fiction
3553,"Richard I, Duke of Normandy, approximately 932-996 -- Juvenile fiction"
3554,"Military history, Modern"
3555,"Russo-Japanese War, 1904-1905"
3556,"Greco-Turkish War, 1897"
3557,"Spanish-American War, 1898"
3558,"Cuba -- History -- Revolution, 1895-1898"
3559,"South African War, 1899-1902"
3560,Saratoga (N.Y.) -- Fiction
3561,Saratoga Springs (N.Y.) -- Fiction
3562,Homer
3563,Socialism -- Great Britain
3564,Rome -- History
3565,Indians of North America
3566,Physical geography -- North America
3567,Human geography -- North America
3568,One-act plays
3569,American drama
3570,Military prisons
3571,Confederate States of America. Army -- Prisons
3572,"United States -- History -- Civil War, 1861-1865 -- Prisoners and prisons"
3573,Andersonville Prison
3574,Birds -- Juvenile literature
3575,Brazil -- Social life and customs -- Fiction
3576,Rafts -- Fiction
3577,Amazon River -- Fiction
3578,Peru -- Social life and customs -- Fiction
3579,"United States -- History -- Queen Anne's War, 1702-1713"
3580,"United States -- History -- French and Indian War, 1754-1763"
3581,"United States -- History -- King George's War, 1744-1748"
3582,"United States -- History -- King William's War, 1689-1697"
3583,Canada -- History -- To 1763 (New France)
3584,Europe -- History -- 14th century -- Fiction
3585,Great Britain -- History -- 14th century -- Fiction
3586,"Imaginary places -- Europe, Eastern -- Fiction"
3587,Jutland (Denmark) -- Fiction
3588,Istanbul (Turkey) -- Fiction
3589,Transportation -- United States -- History
3590,Merchant marine -- United States -- History
3591,Chinese literature
3592,"Irving, Washington, 1783-1859"
3593,Atlantic Coast (U.S.) -- Description and travel -- Fiction
3594,Literature
3595,Mass media
3596,United States -- Race relations
3597,African Americans -- Education
3598,Indeterminate sentences -- United States
3599,Copyright
3600,England
3601,Education -- United States
3602,England -- Social life and customs -- 16th century
3603,"Shakespeare, William, 1564-1616 -- Contemporaries"
3604,Country life
3605,New England
3606,Powhatan Indians -- Biography
3607,Powhatan women -- Biography
3608,"Warner, Charles Dudley, 1829-1900 -- Homes and haunts -- New York (State) -- Adirondack Mountains"
3609,Adirondack Mountains (N.Y.) -- Biography
3610,Wilderness areas -- New York (State) -- Adirondack Mountains
3611,Natural history -- New York (State) -- Adirondack Mountains
3612,Adirondack Mountains (N.Y.) -- Intellectual life -- 19th century
3613,American literature -- 19th century
3614,Literature -- Collections
3615,Ballades
3616,"Maximilian I, Holy Roman Emperor, 1459-1519"
3617,Emperors -- Fiction
3618,"Holy Roman Empire -- History -- Maximilian I, 1493-1519 -- Fiction"
3619,Ireland -- History
3620,Theater -- Religious aspects
3621,Theater -- Moral and ethical aspects
3622,Theater -- Great Britain -- History
3623,"Raleigh, Walter, Sir, 1552?-1618"
3624,"Froude, James Anthony, 1818-1894. History of England"
3625,Astronomical observatories -- Fiction
3626,"Sermons, English"
3627,"Panama-Pacific International Exposition (1915 : San Francisco, Calif.)"
3628,Peru -- Fiction
3629,"Voyages, Imaginary -- Fiction"
3630,Tall tales
3631,Ayesha (Fictitious character : Haggard) -- Fiction
3632,Women -- Africa -- Fiction
3633,Immortalism -- Fiction
3634,United States -- Foreign relations
3635,United States -- Territorial expansion
3636,Americans -- England -- Drama
3637,Aristocracy (Social class) -- England -- Drama
3638,"Odysseus, King of Ithaca (Mythological character) -- Poetry"
3639,Typewriters -- Fiction
3640,Writing -- Automation -- Fiction
3641,Hell -- Fiction
3642,Bees
3643,Natural history -- Outdoor books
3644,"Balzac, Honoré de, 1799-1850"
3645,Rabbis -- France -- Troyes -- Biography
3646,"Rashi, 1040-1105"
3647,Jewish scholars -- France -- Troyes -- Biography
3648,Nieces -- Fiction
3649,Socialism -- Poetry
3650,"Shelley, Harriet Westbrook, -1816"
3651,United States -- Civilization
3652,"American literature -- History and criticism -- Theory, etc."
3653,"National characteristics, American, in literature"
3654,Literature and society -- United States
3655,Criticism -- United States
3656,French literature -- History and criticism
3657,West (U.S.) -- Intellectual life -- 19th century
3658,"Twain, Mark, 1835-1910 -- Travel -- West (U.S.)"
3659,"Authors, American -- Homes and haunts -- West (U.S.)"
3660,Political corruption -- Fiction
3661,Speculation -- Fiction
3662,Leisure -- Fiction
3663,Travel -- Fiction
3664,Conjoined twins -- Fiction
3665,"Eddy, Mary Baker, 1821-1910"
3666,Christian Science -- Controversial literature
3667,"Raleigh, Walter, Sir, 1552?-1618 -- Fiction"
3668,Imaginary conversations
3669,United States -- Fiction
3670,"Twain, Mark, 1835-1910 -- Correspondence"
3671,Words and phrase lists -- English
3672,English language -- Dictionaries -- German
3673,German language -- Dictionaries -- English
3674,"Dürer, Albrecht, 1471-1528 -- Diaries"
3675,"Dürer, Albrecht, 1471-1528 -- Correspondence"
3676,Artists -- Germany -- Correspondence
3677,Artists -- Germany -- Diaries
3678,"Dürer, Albrecht, 1471-1528 -- Travel"
3679,"Pirckheimer, Willibald, 1470-1530 -- Correspondence"
3680,Venice (Italy) -- Description and travel
3681,Netherlands -- Description and travel
3682,Gift books
3683,"World War, 1914-1918 -- Gift books"
3684,Hunting -- Sri Lanka
3685,English language -- Dialects -- England -- Yorkshire -- Texts
3686,"Albert, Lake (Congo and Uganda)"
3687,Sudan -- Description and travel
3688,Canterbury (N.Z.) -- Description and travel
3689,"Napoleon I, Emperor of the French, 1769-1821 -- Humor"
3690,Imaginary places -- Fiction
3691,Wives -- Fiction
3692,Housekeepers -- Fiction
3693,North West Mounted Police (Canada) -- Fiction
3694,Rocky Mountains -- Fiction
3695,Glengarry (Ont.) -- Fiction
3696,Industrial relations -- Fiction
3697,"Northwest, Canadian -- Fiction"
3698,Selkirk Range -- Fiction
3699,Lumber camps -- Fiction
3700,Popular literature -- Great Britain -- Periodicals
3701,"World War, 1914-1918 -- Canada -- Fiction"
3702,Honesty -- Fiction
3703,American literature
3704,Illinois -- Politics and government -- To 1865
3705,English literature -- 20th century
3706,Book collectors
3707,Books and reading
3708,Castles -- Conservation and restoration -- Fiction
3709,Architects -- Fiction
3710,London (England) -- Juvenile fiction
3711,Wales -- History
3712,Spanish Americans -- Fiction
3713,Prairie Provinces -- Fiction
3714,Ozark Mountains -- Fiction
3715,Young women -- Conduct of life -- Fiction
3716,"Heine, Heinrich, 1797-1856"
3717,Forgiveness of sin -- Sermons -- Early works to 1800
3718,Sin
3719,"Bible. Luke XXIV, 47 -- Sermons -- Early works to 1800"
3720,Salvation
3721,"Sermons, English -- 17th century"
3722,Wealth -- Fiction
3723,Responsibility -- Fiction
3724,Child rearing -- Fiction
3725,Adoption -- Fiction
3726,Mysticism -- Hinduism
3727,Sanskrit literature -- Translations into English
3728,Nile River Valley -- Discovery and exploration
3729,Uganda -- Description and travel
3730,Hunters -- Fiction
3731,Delaware Indians -- Fiction
3732,"New York (State) -- History -- French and Indian War, 1754-1763 -- Fiction"
3733,"Burke, Edmund, 1729-1797"
3734,Political science
3735,Canada -- History -- 19th century -- Fiction
3736,United States. Supreme Court
3737,"Marshall, John, 1755-1835"
3738,"Granada (Spain : Reino) -- History -- Spanish Conquest, 1476-1492"
3739,Cornwall (England : County) -- Fiction
3740,"British -- Africa, North -- Fiction"
3741,Muslims -- Fiction
3742,"Augustine, Saint, Bishop of Hippo"
3743,Bishops -- Algeria -- Hippo (Extinct city) -- Biography
3744,Christian saints -- Algeria -- Hippo (Extinct city) -- Biography
3745,Catholic Church -- Bishops -- Biography
3746,"Germany, Northern -- Fiction"
3747,Germany -- Social life and customs -- 19th century -- Fiction
3748,Tammany Hall -- Drama
3749,Socialists -- Drama
3750,New York (N.Y.) -- Drama
3751,Political corruption -- Drama
3752,"World War, 1914-1918 -- Personal narratives, British"
3753,"World War, 1914-1918 -- Campaigns -- Turkey -- Gallipoli Peninsula -- Personal narratives, British"
3754,"World War, 1914-1918 -- Medical care"
3755,Borneo -- Social life and customs
3756,Material culture -- Borneo
3757,Anthropometry -- Borneo
3758,Ethnology -- Borneo
3759,Igorot (Philippine people)
3760,Ethnology -- Philippines
3761,Bontoks (Philippine people)
3762,Vijayanagar (Empire) -- History
3763,California
3764,Chinese -- California -- San Francisco
3765,San Francisco (Calif.) -- Description and travel
3766,San Francisco (Calif.) -- History
3767,San Francisco (Calif.) -- Social life and customs
3768,California -- Gold discoveries -- Fiction
3769,Bribery
3770,"World War, 1914-1918 -- Great Britain"
3771,"Muhammad Ali Basha, Governor of Egypt, 1769-1849 -- Fiction"
3772,"Egypt -- History -- Mohammed Ali, 1805-1849 -- Fiction"
3773,Runaway wives -- Fiction
3774,Accident victims -- Fiction
3775,"Great Britain -- History -- Canute, 1017-1035 -- Fiction"
3776,"Canute I, King of England, 995?-1035 -- Fiction"
3777,Portland (England) -- Fiction
3778,"Mythology, Classical"
3779,Folklore -- Europe
3780,"Caesar, Julius -- Drama"
3781,Ethics -- China
3782,Great Britain -- Social life and customs -- 17th century -- Sources
3783,"Pepys, Samuel, 1633-1703 -- Diaries"
3784,"Great Britain -- History -- Charles II, 1660-1685 -- Sources"
3785,Cabinet officers -- Great Britain -- Diaries
3786,Diarists -- Great Britain -- Diaries
3787,"Gama, Vasco da, 1469-1524 -- Poetry"
3788,"Epic poetry, Portuguese"
3789,Explorers -- Portugal -- Poetry
3790,India -- Discovery and exploration -- Poetry
3791,Portugal -- Colonies -- Asia -- Poetry
3792,"Portuguese poetry -- Classical period, 1500-1700"
3793,Explorers -- Great Britain -- Biography
3794,"West Indies Expedition, 1585-1586"
3795,Explorers -- America -- Biography
3796,Arsonists -- Fiction
3797,Fires -- Fiction
3798,Hunting -- United States
3799,Newfoundland and Labrador -- History
3800,"Gilbert, Humphrey, Sir, 1539?-1583"
3801,"France -- History -- Louis Philippe, 1830-1848 -- Fiction"
3802,Jesuits -- Fiction
3803,Wandering Jew -- Fiction
3804,Editors -- Fiction
3805,Fan mail -- Fiction
3806,Women physicians -- Fiction
3807,New York (State) -- Description and travel -- Fiction
3808,Honeymoons -- Fiction
3809,Canada -- Description and travel -- Fiction
3810,"Moving, Household -- Fiction"
3811,Middle-aged persons -- Fiction
3812,Transatlantic voyages -- Fiction
3813,Criticism
3814,Fiction -- History and criticism
3815,American fiction -- History and criticism
3816,"Spanish-American War, 1898 -- Personal narratives"
3817,Authors
3818,American literature -- 19th century -- History and criticism
3819,"Howells, William Dean, 1837-1920 -- Friends and associates"
3820,"Holmes, Oliver Wendell, 1841-1935"
3821,Egypt -- Description and travel
3822,"Borgia, Cesare, 1476?-1507 -- Fiction"
3823,Italy -- History -- 1492-1559 -- Fiction
3824,Family -- Juvenile fiction
3825,Singapore -- Description and travel
3826,Malay Peninsula -- Description and travel
3827,China -- Description and travel
3828,Michigan -- Fiction
3829,Logging -- Fiction
3830,South Pole -- Discovery and exploration -- Norwegian
3831,Antarctica -- Discovery and exploration -- Norwegian
3832,"Amundsen, Roald, 1872-1928 -- Travel -- Antarctica"
3833,"Gladstone, W. E. (William Ewart), 1809-1898"
3834,Baltimore (Md.) -- Fiction
3835,Self-actualization (Psychology) -- Drama
3836,Pirates -- Drama
3837,British -- Morocco -- Drama
3838,Women -- Education -- Great Britain
3839,Women's rights -- Great Britain
3840,Women -- History -- 19th century
3841,Flies
3842,Diptera
3843,Penal colonies -- Australia -- Fiction
3844,Penal transportation -- Fiction
3845,Husbands -- Fiction
3846,Library science -- Great Britain
3847,Book collecting -- Great Britain
3848,Book industries and trade -- Fiction
3849,"Mazarin, Jules, 1602-1661 -- Fiction"
3850,Cardinals -- France -- Fiction
3851,France -- History -- 17th century -- Fiction
3852,Italy -- History -- Revolution of 1848 -- Fiction
3853,Italy -- History -- 1815-1870 -- Fiction
3854,Quotations
3855,Bulgarian poetry
3856,"Marie Antoinette, Queen, consort of Louis XVI, King of France, 1755-1793 -- Fiction"
3857,"Louis XVII, of France, 1785-1795 -- Fiction"
3858,Tea -- History
3859,Tea trade -- History
3860,Tea -- Social aspects
3861,Enema
3862,Health promotion
3863,Health -- Popular works
3864,Hygiene
3865,Health
3866,Legends -- Netherlands
3867,Tales -- Netherlands
3868,Christian Science
3869,Health -- Religious aspects -- Christian Science
3870,"Prussia (Germany) -- History -- Frederick II, 1740-1786 -- Fiction"
3871,"Frederick II, King of Prussia, 1712-1786 -- Fiction"
3872,Art criticism
3873,Wasps
3874,"Carberry, Letitia (Tish, fictitious character) -- Fiction"
3875,British -- Algeria -- Fiction
3876,France. Armée. Légion étrangère -- Fiction
3877,Saskatchewan -- Fiction
3878,"Borgia, Cesare, 1476?-1507"
3879,Bullockies -- Fiction
3880,Motion picture industry -- Fiction
3881,"Hollywood (Los Angeles, Calif.) -- Fiction"
3882,Gangsters -- Fiction
3883,College graduates -- Fiction
3884,"Henry VIII, King of England, 1491-1547 -- Fiction"
3885,"Catharine Parr, Queen, consort of Henry VIII, King of England, 1512-1548 -- Fiction"
3886,Housewives -- Poetry
3887,Legends -- British Columbia -- Vancouver
3888,Tibet Autonomous Region (China) -- Fiction
3889,"Borrow, George, 1803-1881"
3890,Arctic regions -- Discovery and exploration
3891,Northwest Passage
3892,"World War, 1914-1918 -- Ireland -- Drama"
3893,"World War, 1914-1918 -- Veterans -- Drama"
3894,Communism -- Drama
3895,Nobility -- Drama
3896,"World War, 1914-1918 -- Drama"
3897,Soviet Union -- Drama
3898,Widows -- Drama
3899,"World War, 1914-1918 -- Great Britain -- Drama"
3900,"Catherine II, Empress of Russia, 1729-1796 -- Drama"
3901,Entomologists -- France -- Biography
3902,"Fabre, Jean-Henri, 1823-1915"
3903,Manners and customs -- Drama
3904,Shipwrecks -- Drama
3905,Music -- Humor
3906,Japan -- Fiction
3907,Human Genome Project
3908,Human genetics
3909,Nucleotide sequence
3910,Human gene mapping
3911,Balloons -- Fiction
3912,Composers -- Germany -- Biography
3913,"Beethoven, Ludwig van, 1770-1827"
3914,"Authors, English -- 18th century -- Correspondence"
3915,"Imlay, Gilbert, 1754?-1828? -- Correspondence"
3916,Scandinavia -- Description and travel -- Early works to 1800
3917,"Wollstonecraft, Mary, 1759-1797 -- Travel -- Scandinavia"
3918,Feminists -- Great Britain -- Correspondence
3919,"Wollstonecraft, Mary, 1759-1797 -- Correspondence"
3920,Urbino (Italy) -- Fiction
3921,England -- Humor
3922,Canada -- Social life and customs -- Fiction
3923,Penal colonies -- Australia -- New South Wales
3924,New South Wales -- Description and travel -- Early works to 1800
3925,New South Wales -- Discovery and exploration -- Early works to 1800
3926,Port Jackson (N.S.W.) -- History
3927,New South Wales -- Description and travel
3928,"Tench, Watkin, 1759?-1833 -- Diaries"
3929,Botany Bay region (Australia) -- Description and travel
3930,Explorers -- Australia -- New South Wales -- Diaries
3931,Rings -- Juvenile fiction
3932,"Seven Years' War, 1756-1763 -- Fiction"
3933,"Bok, Edward William, 1863-1930"
3934,Dutch Americans -- Biography
3935,Periodical editors -- United States -- Biography
3936,Ladies' Home Journal
3937,Moscow (Russia) -- Social conditions
3938,Upper class -- England -- Drama
3939,Revolutions -- Australia -- Ballarat (Vic.) -- History -- 19th century
3940,Italians -- Australia -- Ballarat (Vic.) -- Biography
3941,Gold miners -- Australia -- Ballarat (Vic.) -- Social conditions -- 19th century
3942,Ballarat (Vic.) -- Social conditions -- 19th century
3943,"Carboni, Raffaello, 1817-1875"
3944,Ballarat (Vic.) -- Biography
3945,"Eureka Stockade (Ballarat, Vic.) -- History"
3946,Victoria -- Gold discoveries
3947,Gold mines and mining -- Australia -- Ballarat (Vic.) -- History -- 19th century
3948,Ballarat (Vic.) -- History -- 19th century
3949,Pharisee and the publican (Parable) -- Early works to 1800
3950,"Napoleon I, Emperor of the French, 1769-1821"
3951,"Bourrienne, Louis Antoine Fauvelet de, 1769-1834"
3952,"Napoleon I, Emperor of the French, 1769-1821 -- Relations with private secretaries"
3953,Private secretaries -- France -- Biography
3954,"Napoleon I, Emperor of the French, 1769-1821 -- Contemporaries"
3955,Valets -- France -- Biography
3956,"Napoleon I, Emperor of the French, 1769-1821 -- Relations with valets"
3957,"Wairy, Louis Constant, 1778-1845"
3958,French essays -- Translations into English
3959,Suffragists -- United States
3960,"South African War, 1899-1902 -- Fiction"
3961,Goths -- Fiction
3962,"Rome -- History -- Germanic Invasions, 3rd-6th centuries -- Fiction"
3963,Slave trade -- Africa
3964,Capitalism -- Fiction
3965,Social conflict -- Fiction
3966,Socialists -- Fiction
3967,Church of England -- Fiction
3968,Oxford movement -- Fiction
3969,Shetland (Scotland) -- History
3970,Labor law -- Truck system -- History -- England
3971,Real estate development -- Drama
3972,Civil engineers -- Drama
3973,Christianity
3974,British -- Spain -- Fiction
3975,Italians -- Bulgaria -- Drama
3976,"Serbo-Bulgarian War, 1885 -- Drama"
3977,Bulgaria -- Drama
3978,Soldiers -- Bulgaria -- Drama
3979,Love -- Drama
3980,War -- Drama
3981,"Mollusks, Fossil -- South America"
3982,Irish American women -- Fiction
3983,Widowers -- Fiction
3984,Prime ministers -- Family relationships -- Fiction
3985,"Poets, English -- Middle English, 1100-1500 -- Biography"
3986,"Novelists, French -- 19th century -- Biography"
3987,Art and science
3988,"Tolstoy, Leo, graf, 1828-1910 -- Philosophy"
3989,Sibling rivalry -- Fiction
3990,Twins -- Fiction
3991,Blind women -- Fiction
3992,Insanity -- Fiction
3993,Poisons -- Fiction
3994,"Love, Maternal -- Fiction"
3995,Self-confidence -- Fiction
3996,Mothers -- Fiction
3997,Self-sacrifice -- Fiction
3998,Puritans -- Drama
3999,"United States -- History -- Revolution, 1775-1783 -- Drama"
4000,"New Hampshire -- History -- Revolution, 1775-1783 -- Drama"
4001,"Burgoyne, John, 1722-1792 -- Drama"
4002,"Knight, W. H. (William Henry) -- Travel -- China -- Tibet Autonomous Region"
4003,Jammu and Kashmir (India) -- Description and travel
4004,Tibet Autonomous Region (China) -- Description and travel
4005,"Knight, W. H. (William Henry) -- Travel -- India -- Jammu and Kashmir"
4006,Books and reading -- Great Britain
4007,English literature -- Bibliography
4008,Best books -- Great Britain
4009,"World War, 1914-1918 -- Juvenile fiction"
4010,Belgium -- Juvenile fiction
4011,Mathematics -- Humor
4012,Scotland -- Genealogy
4013,Mackenzie family
4014,"Seaforth, Earls of"
4015,"Bull Run, 1st Battle of, Va., 1861 -- Juvenile fiction"
4016,Cyprus -- Description and travel
4017,Hunting
4018,Animal behavior
4019,Crowsnest Pass (Alta. and B.C.) -- Fiction
4020,"Authors, Irish -- 19th century -- Biography"
4021,"Hofer, Andreas, 1767-1810 -- Fiction"
4022,Tyrol (Austria) -- History -- Uprising of 1809 -- Fiction
4023,Sudan
4024,Trade unions -- Fiction
4025,Women doctors -- Fiction
4026,"Woffington, Margaret, -1760 -- Fiction"
4027,Scotland -- Social life and customs -- 19th century -- Fiction
4028,Alcott family
4029,"Emerson, Ralph Waldo, 1803-1882"
4030,"Ives, Charles, 1874-1954. Sonatas, piano, no. 2"
4031,"Hawthorne, Nathaniel, 1804-1864"
4032,"Great Britain -- History -- Alfred, 871-899 -- Fiction"
4033,"Pescara, Ferdinando Francesco d'Avalos, marchese di, 1489-1525 -- Fiction"
4034,France -- History -- 1914-1940 -- Fiction
4035,"Humorous stories, Australian"
4036,Gold mines and mining
4037,"United States -- History -- Civil War, 1861-1865 -- Regimental histories -- Army of the Cumberland"
4038,"Liszt, Franz, 1811-1886 -- Correspondence"
